placa,data,km
SKG2A67,2026-05-26,353962.4
SKG2A67,2026-05-30,354917.3
UGZ2E31,2024-01-06,9323.0
UGZ2E31,2024-01-09,9609.5
UGZ2E31,2024-01-19,10443.1
UGZ2E31,2024-01-25,10996.7
UGZ2E31,2024-02-03,11725.3
UGZ2E31,2024-02-09,12082.6
UGZ2E31,2024-02-12,12198.0
UGZ2E31,2024-02-16,12485.6
UGZ2E31,2024-02-19,12646.3
UGZ2E31,2024-02-21,12749.2
UGZ2E31,2024-02-29,13422.8
UGZ2E31,2024-03-25,15496.7
UGZ2E31,2024-04-29,18080.9
UGZ2E31,2024-05-01,18251.0
UGZ2E31,2024-05-31,20569.0
UGZ2E31,2024-06-15,21892.8
UGZ2E31,2024-06-30,22997.0
UGZ2E31,2024-07-02,23178.6
UGZ2E31,2024-07-08,23658.4
UGZ2E31,2024-07-11,23925.7
UGZ2E31,2024-07-16,24406.1
UGZ2E31,2024-07-24,25108.0
UGZ2E31,2024-07-28,25297.9
UGZ2E31,2024-07-29,25380.3
UGZ2E31,2024-08-03,25664.7
UGZ2E31,2024-08-12,26411.2
UGZ2E31,2024-08-19,27026.0
UGZ2E31,2024-08-29,27872.0
UGZ2E31,2024-09-02,28247.4
UGZ2E31,2024-09-08,28687.5
UGZ2E31,2024-09-30,30308.8
UGZ2E31,2024-10-01,30418.5
UGZ2E31,2024-10-09,30789.9
UGZ2E31,2024-10-18,31458.8
UGZ2E31,2024-10-20,31654.3
UGZ2E31,2024-10-29,32427.3
UGZ2E31,2024-10-30,32416.2
UGZ2E31,2024-11-02,32607.2
UGZ2E31,2024-11-03,32709.5
UGZ2E31,2024-11-22,34095.1
UGZ2E31,2024-12-04,35086.2
UGZ2E31,2024-12-06,35195.8
UGZ2E31,2024-12-16,36043.5
UGZ2E31,2024-12-29,37055.6
UGZ2E31,2025-01-09,37805.6
UGZ2E31,2025-01-17,38529.3
UGZ2E31,2025-01-28,39470.7
UGZ2E31,2025-02-21,41209.4
UGZ2E31,2025-02-22,41214.0
UGZ2E31,2025-02-28,41585.8
UGZ2E31,2025-03-20,43054.8
UGZ2E31,2025-04-07,44567.6
UGZ2E31,2025-04-09,44742.7
UGZ2E31,2025-04-10,44747.4
UGZ2E31,2025-04-15,44938.5
UGZ2E31,2025-04-23,45694.6
UGZ2E31,2025-05-03,46351.9
UGZ2E31,2025-05-13,47094.4
UGZ2E31,2025-05-15,47173.7
UGZ2E31,2025-05-21,47721.7
UGZ2E31,2025-06-07,49142.7
UGZ2E31,2025-06-19,50076.8
UGZ2E31,2025-06-27,50857.3
UGZ2E31,2025-07-04,51220.8
UGZ2E31,2025-07-15,51697.8
UGZ2E31,2025-07-16,51802.4
UGZ2E31,2025-07-25,52553.8
UGZ2E31,2025-08-03,53212.4
UGZ2E31,2025-09-04,55693.9
UGZ2E31,2025-09-15,56652.6
UGZ2E31,2025-09-24,57409.2
UGZ2E31,2025-09-26,57601.7
UGZ2E31,2025-09-29,57809.5
UGZ2E31,2025-10-11,58564.1
UGZ2E31,2025-10-20,59054.7
UGZ2E31,2025-11-04,59887.1
UGZ2E31,2025-11-13,60738.1
UGZ2E31,2025-11-29,61993.0
UGZ2E31,2025-12-02,62165.1
UGZ2E31,2025-12-04,62362.8
UGZ2E31,2025-12-05,62451.6
UGZ2E31,2025-12-16,63298.9
UGZ2E31,2025-12-17,63398.3
UGZ2E31,2025-12-18,63491.3
UGZ2E31,2025-12-21,63660.1
UGZ2E31,2025-12-23,63862.7
UGZ2E31,2025-12-30,64532.6
UGZ2E31,2026-01-01,64727.6
UGZ2E31,2026-01-13,65603.8
UGZ2E31,2026-01-15,65784.4
UGZ2E31,2026-01-17,65976.8
UGZ2E31,2026-01-28,66846.3
UGZ2E31,2026-01-31,67039.1
UGZ2E31,2026-02-15,68335.7
UGZ2E31,2026-02-21,68741.1
UGZ2E31,2026-02-26,69007.0
UGZ2E31,2026-03-02,69260.6
UGZ2E31,2026-03-05,69458.6
UGZ2E31,2026-03-18,70290.4
UGZ2E31,2026-03-22,70585.7
UGZ2E31,2026-04-09,72132.2
UGZ2E31,2026-04-10,72210.6
UGZ2E31,2026-04-19,72880.7
UGZ2E31,2026-04-24,73261.6
UGZ2E31,2026-04-28,73580.7
UGZ2E31,2026-05-03,74065.8
UGZ2E31,2026-05-07,74439.7
UGZ2E31,2026-05-10,74612.1
UGZ2E31,2026-05-13,74885.1
UGZ2E31,2026-05-17,75272.4
UGZ2E31,2026-05-23,75833.8
USZ0H17,2024-01-02,176899.0
USZ0H17,2024-01-05,177304.2
USZ0H17,2024-01-14,178618.0
USZ0H17,2024-01-21,179817.4
USZ0H17,2024-01-28,180942.7
USZ0H17,2024-02-10,182561.8
USZ0H17,2024-02-12,182753.0
USZ0H17,2024-02-21,184261.7
USZ0H17,2024-02-25,184872.0
USZ0H17,2024-02-27,185247.6
USZ0H17,2024-03-09,187060.5
USZ0H17,2024-03-19,188495.9
USZ0H17,2024-04-06,191167.8
USZ0H17,2024-04-07,191287.6
USZ0H17,2024-04-17,192442.0
USZ0H17,2024-04-19,192745.2
USZ0H17,2024-05-19,197624.5
USZ0H17,2024-05-27,199014.4
USZ0H17,2024-06-04,200288.4
USZ0H17,2024-06-06,200650.2
USZ0H17,2024-06-07,200831.9
USZ0H17,2024-06-20,202848.9
USZ0H17,2024-07-01,204453.6
USZ0H17,2024-07-02,204446.3
USZ0H17,2024-07-05,204914.2
USZ0H17,2024-07-10,205653.3
USZ0H17,2024-07-13,206158.5
USZ0H17,2024-07-14,206304.3
USZ0H17,2024-07-31,208863.1
USZ0H17,2024-08-09,210120.8
USZ0H17,2024-08-11,210433.7
USZ0H17,2024-08-14,210957.8
USZ0H17,2024-08-18,211687.2
USZ0H17,2024-08-19,211885.1
USZ0H17,2024-08-25,212607.2
USZ0H17,2024-08-26,212799.6
USZ0H17,2024-09-08,214475.7
USZ0H17,2024-10-06,219134.8
USZ0H17,2024-10-11,219999.6
USZ0H17,2024-10-19,221042.9
USZ0H17,2024-10-26,222208.7
USZ0H17,2024-11-15,224986.4
USZ0H17,2024-11-24,226472.7
USZ0H17,2024-11-29,226981.3
USZ0H17,2024-11-30,226983.2
USZ0H17,2024-12-06,228067.2
USZ0H17,2024-12-08,228406.4
USZ0H17,2024-12-14,229368.0
USZ0H17,2024-12-19,230065.5
USZ0H17,2024-12-29,231591.8
USZ0H17,2024-12-31,231710.3
USZ0H17,2025-01-06,232393.8
USZ0H17,2025-01-18,234139.2
USZ0H17,2025-01-19,234305.9
USZ0H17,2025-01-26,235348.4
USZ0H17,2025-02-01,236362.5
USZ0H17,2025-02-02,236360.5
USZ0H17,2025-02-08,237220.3
USZ0H17,2025-02-12,237767.9
USZ0H17,2025-02-19,238590.2
USZ0H17,2025-02-23,239303.8
USZ0H17,2025-02-25,239503.2
USZ0H17,2025-02-26,239509.2
USZ0H17,2025-03-06,240869.5
USZ0H17,2025-03-18,242721.9
USZ0H17,2025-03-20,243061.2
USZ0H17,2025-04-13,246498.6
USZ0H17,2025-05-01,249223.1
USZ0H17,2025-05-11,250568.0
USZ0H17,2025-05-22,252279.0
USZ0H17,2025-05-26,253043.5
USZ0H17,2025-05-28,253206.1
USZ0H17,2025-05-29,253355.5
USZ0H17,2025-06-01,253906.6
USZ0H17,2025-06-04,254223.9
USZ0H17,2025-06-06,254487.6
USZ0H17,2025-06-19,256330.4
USZ0H17,2025-07-03,258469.3
USZ0H17,2025-07-09,259191.3
USZ0H17,2025-07-15,260113.1
USZ0H17,2025-07-20,260917.2
USZ0H17,2025-08-01,262862.6
USZ0H17,2025-08-11,264459.2
USZ0H17,2025-08-18,265488.1
USZ0H17,2025-08-20,265836.5
USZ0H17,2025-08-21,266020.8
USZ0H17,2025-08-24,266511.2
USZ0H17,2025-09-01,267473.0
USZ0H17,2025-09-13,269472.8
USZ0H17,2025-09-17,269999.8
USZ0H17,2025-10-04,272168.9
USZ0H17,2025-10-17,274155.8
USZ0H17,2025-10-23,275126.5
USZ0H17,2025-11-02,276633.5
USZ0H17,2025-11-04,276920.8
USZ0H17,2025-11-06,277230.4
USZ0H17,2025-11-08,277385.6
USZ0H17,2025-11-20,279161.3
USZ0H17,2025-11-25,279933.7
USZ0H17,2025-12-08,281559.2
USZ0H17,2025-12-11,281863.6
USZ0H17,2025-12-16,282762.5
USZ0H17,2025-12-24,284096.3
USZ0H17,2025-12-31,285424.7
USZ0H17,2026-01-09,286927.6
USZ0H17,2026-01-12,287410.3
USZ0H17,2026-01-15,287901.4
USZ0H17,2026-01-20,288262.7
USZ0H17,2026-01-30,290060.2
USZ0H17,2026-02-09,291948.6
USZ0H17,2026-02-14,292765.7
USZ0H17,2026-02-15,292767.6
USZ0H17,2026-02-18,293033.9
USZ0H17,2026-02-22,293571.9
USZ0H17,2026-02-24,293843.0
USZ0H17,2026-03-05,295064.4
USZ0H17,2026-03-11,295867.4
USZ0H17,2026-03-24,297965.9
USZ0H17,2026-03-30,298962.9
USZ0H17,2026-04-13,301271.0
USZ0H17,2026-04-14,301440.8
USZ0H17,2026-04-18,301910.8
USZ0H17,2026-04-26,302995.1
USZ0H17,2026-05-02,303810.4
USZ0H17,2026-05-03,303993.6
USZ0H17,2026-05-04,304128.8
USZ0H17,2026-05-17,306181.2
USZ0H17,2026-05-29,308174.6
UWV1R01,2024-01-15,168139.6
UWV1R01,2024-01-26,170842.5
UWV1R01,2024-02-02,171857.8
UWV1R01,2024-02-11,174167.0
UWV1R01,2024-03-04,179652.0
UWV1R01,2024-03-15,182367.5
UWV1R01,2024-03-18,183159.2
UWV1R01,2024-03-26,184972.1
UWV1R01,2024-04-01,186047.6
UWV1R01,2024-04-07,187790.4
UWV1R01,2024-04-08,188067.8
UWV1R01,2024-04-17,190497.4
UWV1R01,2024-04-21,191273.5
UWV1R01,2024-04-25,192067.6
UWV1R01,2024-04-29,193158.2
UWV1R01,2024-05-03,194242.6
UWV1R01,2024-05-06,194932.9
UWV1R01,2024-05-14,196847.5
UWV1R01,2024-05-17,197566.4
UWV1R01,2024-05-20,198461.5
UWV1R01,2024-05-22,198982.7
UWV1R01,2024-06-02,201907.7
UWV1R01,2024-06-14,204988.4
UWV1R01,2024-06-22,207137.5
UWV1R01,2024-06-24,207654.4
UWV1R01,2024-06-27,208184.8
UWV1R01,2024-07-05,210203.7
UWV1R01,2024-07-07,210727.8
UWV1R01,2024-07-16,213046.2
UWV1R01,2024-07-23,214785.2
UWV1R01,2024-07-25,215378.8
UWV1R01,2024-07-26,215669.6
UWV1R01,2024-08-24,222783.0
UWV1R01,2024-08-25,223040.7
UWV1R01,2024-08-26,223276.9
UWV1R01,2024-08-28,223807.1
UWV1R01,2024-09-04,225445.6
UWV1R01,2024-09-19,228581.9
UWV1R01,2024-09-25,230142.2
UWV1R01,2024-10-07,233166.0
UWV1R01,2024-10-12,234269.1
UWV1R01,2024-10-15,235019.9
UWV1R01,2024-10-27,237992.1
UWV1R01,2024-11-03,239826.4
UWV1R01,2024-11-05,240472.6
UWV1R01,2024-11-11,242031.4
UWV1R01,2024-11-27,245413.8
UWV1R01,2024-12-10,248794.2
UWV1R01,2024-12-25,252124.7
UWV1R01,2025-01-02,254002.2
UWV1R01,2025-01-13,256662.1
UWV1R01,2025-01-14,256924.3
UWV1R01,2025-02-05,262011.2
UWV1R01,2025-02-08,262830.5
UWV1R01,2025-02-11,263515.9
UWV1R01,2025-03-04,268686.1
UWV1R01,2025-03-11,270343.0
UWV1R01,2025-03-16,271366.2
UWV1R01,2025-03-18,271927.5
UWV1R01,2025-03-23,272955.2
UWV1R01,2025-04-14,278570.1
UWV1R01,2025-04-15,278850.0
UWV1R01,2025-04-21,280569.0
UWV1R01,2025-04-29,282558.6
UWV1R01,2025-05-17,287054.9
UWV1R01,2025-05-24,288594.6
UWV1R01,2025-05-30,289858.0
UWV1R01,2025-06-06,291701.3
UWV1R01,2025-06-08,292264.8
UWV1R01,2025-06-11,293133.2
UWV1R01,2025-06-13,293665.5
UWV1R01,2025-06-16,294610.8
UWV1R01,2025-06-21,295917.7
UWV1R01,2025-06-28,297952.9
UWV1R01,2025-07-10,301027.8
UWV1R01,2025-07-11,301303.5
UWV1R01,2025-08-14,308550.4
UWV1R01,2025-08-15,308848.3
UWV1R01,2025-08-30,312195.6
UWV1R01,2025-08-31,312490.1
UWV1R01,2025-09-01,312787.1
UWV1R01,2025-09-11,315439.7
UWV1R01,2025-09-13,315941.7
UWV1R01,2025-09-15,316250.5
UWV1R01,2025-09-28,319497.7
UWV1R01,2025-10-02,320592.4
UWV1R01,2025-10-05,321178.2
UWV1R01,2025-10-09,321892.4
UWV1R01,2025-10-11,322462.9
UWV1R01,2025-10-16,323570.4
UWV1R01,2025-10-17,323868.3
UWV1R01,2025-10-30,326637.7
UWV1R01,2025-11-10,329017.0
UWV1R01,2025-11-14,329761.4
UWV1R01,2025-11-20,331089.9
UWV1R01,2025-11-21,331360.1
UWV1R01,2025-11-25,332271.9
UWV1R01,2025-11-26,332591.6
UWV1R01,2025-12-01,333893.9
UWV1R01,2025-12-05,334677.3
UWV1R01,2025-12-11,336197.3
UWV1R01,2025-12-24,339095.8
UWV1R01,2026-01-12,343623.2
UWV1R01,2026-01-21,345379.7
UWV1R01,2026-02-09,349834.1
UWV1R01,2026-02-19,352156.6
UWV1R01,2026-02-20,352381.0
UWV1R01,2026-03-01,354508.2
UWV1R01,2026-03-02,354751.9
UWV1R01,2026-03-08,356420.8
UWV1R01,2026-03-12,357394.5
UWV1R01,2026-03-16,358465.1
UWV1R01,2026-03-19,359324.5
UWV1R01,2026-04-05,363858.1
UWV1R01,2026-04-10,364706.8
UWV1R01,2026-04-22,367075.7
UWV1R01,2026-04-23,367345.9
UWV1R01,2026-04-29,368397.2
UWV1R01,2026-05-08,370550.7
UWV1R01,2026-05-16,372713.4
UWV1R01,2026-05-21,373637.8
UWV1R01,2026-05-23,374271.7
UWV1R01,2026-05-28,375689.5
UZS8U18,2024-01-05,59410.3
UZS8U18,2024-01-16,60685.9
UZS8U18,2024-01-20,61048.7
UZS8U18,2024-01-23,61435.9
UZS8U18,2024-01-27,61927.1
UZS8U18,2024-01-29,62168.6
UZS8U18,2024-01-30,62289.6
UZS8U18,2024-02-05,62776.6
UZS8U18,2024-02-07,63035.0
UZS8U18,2024-02-23,64903.6
UZS8U18,2024-02-24,65037.3
UZS8U18,2024-02-29,65662.2
UZS8U18,2024-03-05,66152.8
UZS8U18,2024-03-10,66767.2
UZS8U18,2024-03-15,67132.1
UZS8U18,2024-03-16,67241.0
UZS8U18,2024-03-18,67484.0
UZS8U18,2024-03-20,67741.3
UZS8U18,2024-04-02,69242.7
UZS8U18,2024-04-07,69633.0
UZS8U18,2024-05-03,72050.7
UZS8U18,2024-05-12,72824.6
UZS8U18,2024-05-17,73296.4
UZS8U18,2024-06-03,75219.4
UZS8U18,2024-06-08,75714.5
UZS8U18,2024-06-09,75709.8
UZS8U18,2024-06-17,76706.2
UZS8U18,2024-06-19,76807.7
UZS8U18,2024-07-26,81103.2
UZS8U18,2024-08-04,82148.7
UZS8U18,2024-08-07,82394.3
UZS8U18,2024-08-26,84627.9
UZS8U18,2024-09-07,85876.2
UZS8U18,2024-09-13,86601.9
UZS8U18,2024-09-22,87483.9
UZS8U18,2024-09-26,88001.2
UZS8U18,2024-10-16,90236.7
UZS8U18,2024-10-20,90733.1
UZS8U18,2024-10-31,91865.8
UZS8U18,2024-11-04,92245.8
UZS8U18,2024-11-06,92385.7
UZS8U18,2024-11-18,93824.5
UZS8U18,2024-12-01,95066.0
UZS8U18,2024-12-04,95427.6
UZS8U18,2024-12-09,95763.8
UZS8U18,2024-12-27,97782.2
UZS8U18,2025-01-05,98899.9
UZS8U18,2025-01-13,99758.9
UZS8U18,2025-01-17,100133.8
UZS8U18,2025-01-19,100255.6
UZS8U18,2025-01-22,100600.1
UZS8U18,2025-02-05,102051.7
UZS8U18,2025-02-07,102305.4
UZS8U18,2025-02-19,103241.0
UZS8U18,2025-02-25,103988.0
UZS8U18,2025-02-26,103982.8
UZS8U18,2025-03-17,106363.4
UZS8U18,2025-04-02,107857.6
UZS8U18,2025-04-04,107956.6
UZS8U18,2025-04-09,108598.5
UZS8U18,2025-04-11,108852.9
UZS8U18,2025-04-17,109495.7
UZS8U18,2025-05-27,113739.7
UZS8U18,2025-06-02,114525.5
UZS8U18,2025-06-17,116062.1
UZS8U18,2025-06-18,116188.9
UZS8U18,2025-06-19,116305.3
UZS8U18,2025-06-29,117448.9
UZS8U18,2025-07-06,118104.0
UZS8U18,2025-07-15,119159.8
UZS8U18,2025-07-16,119153.9
UZS8U18,2025-08-05,121242.0
UZS8U18,2025-08-13,122249.7
UZS8U18,2025-08-15,122521.9
UZS8U18,2025-08-17,122785.5
UZS8U18,2025-08-18,122916.0
UZS8U18,2025-08-25,123398.3
UZS8U18,2025-09-09,125004.8
UZS8U18,2025-10-15,128885.6
UZS8U18,2025-10-17,129121.3
UZS8U18,2025-10-18,129234.9
UZS8U18,2025-10-19,129368.4
UZS8U18,2025-12-14,135764.2
UZS8U18,2025-12-18,136287.6
UZS8U18,2025-12-22,136563.7
UZS8U18,2025-12-30,137427.4
UZS8U18,2026-01-05,138076.4
UZS8U18,2026-01-10,138600.8
UZS8U18,2026-01-13,138995.4
UZS8U18,2026-01-20,139886.9
UZS8U18,2026-01-26,140383.5
UZS8U18,2026-01-28,140639.9
UZS8U18,2026-02-01,141164.0
UZS8U18,2026-02-04,141423.4
UZS8U18,2026-02-05,141543.3
UZS8U18,2026-02-06,141673.2
UZS8U18,2026-02-12,142368.2
UZS8U18,2026-02-20,143141.3
UZS8U18,2026-03-03,144254.4
UZS8U18,2026-03-23,146128.3
UZS8U18,2026-03-24,146133.7
UZS8U18,2026-03-29,146631.2
UZS8U18,2026-04-14,148505.9
UZS8U18,2026-04-21,149290.0
UZS8U18,2026-05-14,151754.7
UZS8U18,2026-05-18,152120.4
UZS8U18,2026-05-29,153185.1
VFR5D71,2024-01-08,155104.4
VFR5D71,2024-01-29,158515.1
VFR5D71,2024-02-08,160510.4
VFR5D71,2024-03-01,165486.1
VFR5D71,2024-03-05,166228.0
VFR5D71,2024-03-06,166472.8
VFR5D71,2024-03-11,167532.8
VFR5D71,2024-03-14,168047.0
VFR5D71,2024-03-22,169868.0
VFR5D71,2024-03-26,170880.4
VFR5D71,2024-04-04,172844.0
VFR5D71,2024-04-07,173586.5
VFR5D71,2024-04-22,175932.9
VFR5D71,2024-05-07,178821.9
VFR5D71,2024-05-10,179347.4
VFR5D71,2024-05-12,179819.8
VFR5D71,2024-05-13,179808.0
VFR5D71,2024-06-06,184011.7
VFR5D71,2024-06-09,184803.6
VFR5D71,2024-06-11,185327.3
VFR5D71,2024-06-15,186122.2
VFR5D71,2024-06-28,189125.7
VFR5D71,2024-07-08,190564.1
VFR5D71,2024-07-12,191321.3
VFR5D71,2024-07-19,193073.0
VFR5D71,2024-07-26,194310.5
VFR5D71,2024-07-31,195563.1
VFR5D71,2024-08-01,195818.2
VFR5D71,2024-08-07,197253.2
VFR5D71,2024-08-13,198510.3
VFR5D71,2024-08-15,199013.0
VFR5D71,2024-08-17,199476.8
VFR5D71,2024-08-27,201541.1
VFR5D71,2024-09-02,202735.3
VFR5D71,2024-09-19,206526.5
VFR5D71,2024-09-21,207025.9
VFR5D71,2024-09-24,207222.4
VFR5D71,2024-09-26,207714.2
VFR5D71,2024-10-06,209754.8
VFR5D71,2024-10-07,209988.9
VFR5D71,2024-10-18,212663.9
VFR5D71,2024-10-27,214563.4
VFR5D71,2024-10-29,215055.3
VFR5D71,2024-10-30,215309.5
VFR5D71,2024-11-02,215789.2
VFR5D71,2024-11-07,216772.0
VFR5D71,2024-11-20,219278.9
VFR5D71,2024-12-02,221576.2
VFR5D71,2024-12-06,222306.7
VFR5D71,2024-12-09,222787.8
VFR5D71,2024-12-13,223289.2
VFR5D71,2024-12-18,224293.7
VFR5D71,2024-12-28,225856.8
VFR5D71,2024-12-30,226090.8
VFR5D71,2025-01-06,227361.2
VFR5D71,2025-01-07,227589.8
VFR5D71,2025-01-09,227853.8
VFR5D71,2025-01-15,229010.1
VFR5D71,2025-01-16,229267.6
VFR5D71,2025-01-31,231732.2
VFR5D71,2025-02-11,233194.0
VFR5D71,2025-02-19,235106.1
VFR5D71,2025-02-21,235515.0
VFR5D71,2025-02-22,235787.8
VFR5D71,2025-02-27,236769.5
VFR5D71,2025-03-03,237534.1
VFR5D71,2025-03-07,238300.0
VFR5D71,2025-03-11,239276.7
VFR5D71,2025-03-16,240486.4
VFR5D71,2025-03-17,240483.7
VFR5D71,2025-03-29,242966.2
VFR5D71,2025-03-30,243214.6
VFR5D71,2025-04-01,243747.4
VFR5D71,2025-04-16,246493.8
VFR5D71,2025-04-25,247884.6
VFR5D71,2025-05-07,250357.7
VFR5D71,2025-05-18,252627.5
VFR5D71,2025-05-21,252841.6
VFR5D71,2025-06-02,255447.8
VFR5D71,2025-06-05,255699.5
VFR5D71,2025-06-21,259426.2
VFR5D71,2025-06-24,260122.9
VFR5D71,2025-06-29,261399.4
VFR5D71,2025-07-05,262680.8
VFR5D71,2025-07-07,263160.4
VFR5D71,2025-07-11,263879.9
VFR5D71,2025-07-25,266399.6
VFR5D71,2025-07-26,266639.1
VFR5D71,2025-07-30,267405.5
VFR5D71,2025-08-06,268889.7
VFR5D71,2025-08-09,269592.7
VFR5D71,2025-08-21,271882.4
VFR5D71,2025-08-26,272853.6
VFR5D71,2025-08-30,273595.6
VFR5D71,2025-09-06,275041.5
VFR5D71,2025-09-25,279158.4
VFR5D71,2025-10-03,280535.2
VFR5D71,2025-10-06,281039.8
VFR5D71,2025-10-20,283999.9
VFR5D71,2025-10-25,285269.7
VFR5D71,2025-10-28,285732.6
VFR5D71,2025-11-02,286907.7
VFR5D71,2025-11-13,289337.2
VFR5D71,2025-11-14,289334.5
VFR5D71,2025-11-18,290054.2
VFR5D71,2025-11-22,291043.7
VFR5D71,2025-11-26,291793.1
VFR5D71,2025-12-02,293019.6
VFR5D71,2025-12-15,296203.5
VFR5D71,2025-12-30,299368.7
VFR5D71,2026-01-13,302517.8
VFR5D71,2026-01-16,303228.1
VFR5D71,2026-02-03,307436.6
VFR5D71,2026-02-11,309518.0
VFR5D71,2026-02-16,310231.5
VFR5D71,2026-03-07,313686.2
VFR5D71,2026-04-02,318060.9
VFR5D71,2026-04-10,319965.9
VFR5D71,2026-04-19,322087.1
VFR5D71,2026-05-16,327297.3
VFR5D71,2026-05-23,328275.7
VFR5D71,2026-05-25,328770.5
VFR5D71,2026-05-30,330019.4
VLZ0I78,2024-01-20,146014.5
VLZ0I78,2024-01-27,146633.1
VLZ0I78,2024-02-06,147521.5
VLZ0I78,2024-02-26,148706.5
VLZ0I78,2024-03-02,149177.9
VLZ0I78,2024-03-18,150156.3
VLZ0I78,2024-03-24,150584.6
VLZ0I78,2024-03-25,150657.6
VLZ0I78,2024-03-28,150904.0
VLZ0I78,2024-03-30,151098.6
VLZ0I78,2024-04-15,152434.5
VLZ0I78,2024-04-18,152716.4
VLZ0I78,2024-04-22,152966.5
VLZ0I78,2024-05-04,153888.8
VLZ0I78,2024-05-16,154676.3
VLZ0I78,2024-06-04,156325.0
VLZ0I78,2024-06-10,156718.6
VLZ0I78,2024-06-16,157025.9
VLZ0I78,2024-06-19,157278.8
VLZ0I78,2024-07-01,157700.1
VLZ0I78,2024-07-05,157921.5
VLZ0I78,2024-07-07,158001.6
VLZ0I78,2024-07-10,158175.8
VLZ0I78,2024-07-15,158347.6
VLZ0I78,2024-07-31,159238.3
VLZ0I78,2024-08-04,159587.5
VLZ0I78,2024-08-10,160015.5
VLZ0I78,2024-08-19,160366.3
VLZ0I78,2024-08-23,160723.3
VLZ0I78,2024-08-26,160945.8
VLZ0I78,2024-08-31,161404.4
VLZ0I78,2024-09-04,161770.6
VLZ0I78,2024-09-11,162219.5
VLZ0I78,2024-09-15,162392.0
VLZ0I78,2024-09-23,162761.0
VLZ0I78,2024-09-25,162851.5
VLZ0I78,2024-09-28,163110.3
VLZ0I78,2024-09-29,163204.0
VLZ0I78,2024-09-30,163294.3
VLZ0I78,2024-10-14,164385.1
VLZ0I78,2024-10-15,164472.9
VLZ0I78,2024-11-04,165741.3
VLZ0I78,2024-11-07,165857.7
VLZ0I78,2024-11-14,166249.1
VLZ0I78,2024-11-17,166522.1
VLZ0I78,2024-11-18,166615.1
VLZ0I78,2024-12-22,168737.9
VLZ0I78,2024-12-26,169018.6
VLZ0I78,2025-01-08,169808.2
VLZ0I78,2025-01-09,169911.3
VLZ0I78,2025-01-10,170000.4
VLZ0I78,2025-01-15,170336.2
VLZ0I78,2025-01-16,170450.5
VLZ0I78,2025-01-20,170715.8
VLZ0I78,2025-01-22,170793.6
VLZ0I78,2025-01-24,170901.7
VLZ0I78,2025-01-25,170976.3
VLZ0I78,2025-01-27,171064.8
VLZ0I78,2025-02-05,171547.0
VLZ0I78,2025-02-06,171552.8
VLZ0I78,2025-02-12,172042.3
VLZ0I78,2025-02-15,172291.4
VLZ0I78,2025-02-20,172622.7
VLZ0I78,2025-02-21,172699.2
VLZ0I78,2025-03-13,174179.8
VLZ0I78,2025-03-18,174364.6
VLZ0I78,2025-04-08,176144.8
VLZ0I78,2025-04-12,176541.7
VLZ0I78,2025-04-18,176989.8
VLZ0I78,2025-05-04,177940.9
VLZ0I78,2025-05-05,178034.3
VLZ0I78,2025-05-09,178384.5
VLZ0I78,2025-05-15,178846.2
VLZ0I78,2025-05-17,179039.3
VLZ0I78,2025-05-23,179608.8
VLZ0I78,2025-05-31,179969.6
VLZ0I78,2025-06-01,180091.0
VLZ0I78,2025-06-09,180718.8
VLZ0I78,2025-06-11,180808.0
VLZ0I78,2025-06-13,181020.5
VLZ0I78,2025-06-16,181280.2
VLZ0I78,2025-06-19,181444.8
VLZ0I78,2025-06-25,181939.3
VLZ0I78,2025-06-26,181940.8
VLZ0I78,2025-07-01,182339.0
VLZ0I78,2025-07-10,182894.7
VLZ0I78,2025-07-13,183165.0
VLZ0I78,2025-07-16,183428.9
VLZ0I78,2025-07-17,183530.4
VLZ0I78,2025-07-23,183897.0
VLZ0I78,2025-07-24,183977.1
VLZ0I78,2025-07-30,184454.0
VLZ0I78,2025-08-05,184963.4
VLZ0I78,2025-08-06,184964.9
VLZ0I78,2025-08-12,185502.0
VLZ0I78,2025-08-13,185583.8
VLZ0I78,2025-08-22,186138.2
VLZ0I78,2025-09-01,186959.8
VLZ0I78,2025-09-09,187257.8
VLZ0I78,2025-09-15,187620.5
VLZ0I78,2025-09-22,188098.1
VLZ0I78,2025-09-26,188251.0
VLZ0I78,2025-10-18,189515.5
VLZ0I78,2025-10-21,189762.3
VLZ0I78,2025-11-27,192673.1
VLZ0I78,2025-12-07,193476.7
VLZ0I78,2025-12-08,193560.9
VLZ0I78,2025-12-11,193840.8
VLZ0I78,2025-12-15,193997.0
VLZ0I78,2025-12-19,194170.0
VLZ0I78,2025-12-20,194173.2
VLZ0I78,2025-12-26,194454.3
VLZ0I78,2025-12-28,194619.1
VLZ0I78,2026-01-05,195274.7
VLZ0I78,2026-01-06,195359.6
VLZ0I78,2026-02-08,197727.5
VLZ0I78,2026-02-20,198485.2
VLZ0I78,2026-03-11,200136.0
VLZ0I78,2026-03-13,200227.3
VLZ0I78,2026-03-21,200968.8
VLZ0I78,2026-03-23,200965.1
VLZ0I78,2026-04-01,201498.0
VLZ0I78,2026-04-04,201690.8
VLZ0I78,2026-04-13,202183.6
VLZ0I78,2026-05-04,203808.7
VLZ0I78,2026-05-07,203979.9
VLZ0I78,2026-05-16,204562.7
VLZ0I78,2026-05-28,205464.7
VLZ0I78,2026-05-29,205558.0
