Credit_Score,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Genero_encoded,Pais_GERMANY,Pais_SPAIN
587,47.0,6,137891.35,1,0.0,1.0,1011687.0,1,1,0
635,50.0,1,0.0,1,1.0,0.0,15980895.0,0,0,0
638,38.0,3,0.0,1,1.0,0.0,1011687.0,1,0,1
477,31.0,9,0.0,2,0.0,1.0,1011687.0,0,0,1
639,54.0,7,0.0,1,1.0,1.0,3802005.0,0,0,0
595,41.0,4,95830.43,2,1.0,0.0,17773898.0,0,0,0
663,34.0,6,0.0,1,0.0,0.0,1011687.0,1,0,0
540,40.0,2,121647.54,2,1.0,0.0,1011687.0,1,1,0
586,42.0,2,0.0,1,1.0,0.0,883966.0,0,0,0
850,36.0,2,146445.24,1,1.0,1.0,17684353.0,0,0,0
646,33.0,6,0.0,2,1.0,0.0,1011687.0,0,0,0
628,28.0,1,0.0,1,1.0,0.0,1011687.0,0,0,1
652,40.0,8,0.0,2,1.0,0.0,1011687.0,1,0,1
686,38.0,7,108862.79,1,1.0,1.0,1011687.0,0,1,0
584,55.0,9,118342.26,1,1.0,0.0,4986504.0,0,0,0
705,45.0,9,0.0,2,1.0,1.0,1011687.0,1,0,1
649,62.0,5,117556.59,1,1.0,1.0,16296005.0,1,0,0
683,34.0,4,112290.22,1,1.0,0.0,1011687.0,1,1,0
835,29.0,9,0.0,2,0.0,0.0,1011687.0,1,0,0
646,32.0,4,161887.81,1,1.0,1.0,1011687.0,0,0,1
676,42.0,5,0.0,1,1.0,0.0,1138684.0,1,0,0
697,51.0,1,147910.3,1,1.0,1.0,1011687.0,0,1,0
726,34.0,7,0.0,2,0.0,0.0,1011687.0,1,0,0
850,27.0,1,0.0,2,1.0,1.0,1011687.0,1,0,0
581,58.0,0,152508.99,1,1.0,1.0,1011687.0,0,1,0
624,29.0,7,0.0,2,1.0,1.0,1011687.0,0,0,0
585,31.0,6,116968.91,1,1.0,0.0,1011687.0,1,1,0
775,40.0,7,136623.19,1,1.0,0.0,17986179.0,1,0,0
591,23.0,10,86546.29,1,1.0,1.0,1011687.0,1,0,0
583,24.0,4,0.0,2,1.0,1.0,1011687.0,0,0,0
654,38.0,4,0.0,2,1.0,0.0,11244263.0,0,0,0
620,42.0,3,0.0,1,1.0,1.0,4348673.0,1,0,0
753,44.0,3,106911.29,1,1.0,0.0,1011687.0,0,1,0
646,42.0,7,0.0,2,1.0,0.0,14251635.0,0,0,0
732,44.0,5,0.0,2,1.0,0.0,13160141.0,0,0,0
707,34.0,3,123544.0,1,1.0,0.0,1011687.0,0,1,0
678,49.0,10,122214.0,1,1.0,1.0,1011687.0,1,1,0
596,29.0,5,99557.94,2,1.0,0.0,1011687.0,0,1,0
663,38.0,2,61274.7,2,1.0,0.0,1011687.0,0,0,1
681,37.0,4,0.0,1,0.0,1.0,5577572.0,1,0,0
651,39.0,5,0.0,2,0.0,1.0,17671328.0,1,0,0
535,31.0,8,119413.77,2,0.0,1.0,1011687.0,0,0,0
786,33.0,7,0.0,2,1.0,0.0,1011687.0,1,0,0
707,44.0,6,0.0,2,1.0,1.0,19254217.0,0,0,0
545,44.0,4,0.0,1,1.0,0.0,2812399.0,1,0,0
543,40.0,9,0.0,2,0.0,0.0,15691738.0,0,0,0
725,23.0,9,126817.65,1,1.0,0.0,1011687.0,0,1,0
472,36.0,3,0.0,2,1.0,0.0,5659311.0,1,0,0
658,35.0,0,92474.05,1,1.0,0.0,1011687.0,0,0,0
773,33.0,4,0.0,2,0.0,0.0,1011687.0,1,0,0
695,34.0,7,0.0,2,1.0,0.0,1011687.0,1,0,0
577,36.0,6,160903.4,1,1.0,1.0,1011687.0,1,1,0
526,44.0,2,124423.38,1,1.0,0.0,1011687.0,0,1,0
681,26.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
721,33.0,9,0.0,2,1.0,0.0,1011687.0,0,0,0
692,34.0,9,0.0,1,0.0,0.0,1011687.0,0,0,0
656,34.0,1,130652.52,2,1.0,0.0,1011687.0,0,1,0
553,52.0,6,0.0,1,1.0,0.0,5988.0,0,0,0
750,32.0,6,0.0,1,1.0,1.0,1011687.0,1,0,1
710,34.0,9,0.0,2,1.0,0.0,1011687.0,0,0,0
850,33.0,2,0.0,2,1.0,1.0,1011687.0,1,0,0
794,67.0,0,145553.97,1,0.0,1.0,10226091.0,1,0,0
756,29.0,5,0.0,2,1.0,1.0,1011687.0,1,0,0
543,38.0,9,137963.07,1,1.0,1.0,7388249.0,0,0,0
732,62.0,7,113599.22,1,0.0,1.0,1011687.0,1,0,1
633,66.0,9,0.0,2,0.0,1.0,9646298.0,0,0,0
545,33.0,7,82500.28,1,1.0,1.0,1011687.0,1,0,0
613,37.0,6,123711.73,1,1.0,1.0,14233185.0,1,0,0
629,43.0,1,0.0,2,1.0,1.0,5247136.0,1,0,0
659,32.0,3,96858.25,1,1.0,0.0,1011687.0,1,0,1
613,51.0,3,0.0,2,1.0,1.0,9558345.0,1,0,0
672,23.0,1,0.0,1,1.0,0.0,1011687.0,1,0,1
648,38.0,4,0.0,1,0.0,1.0,647319.0,1,0,0
619,47.0,6,93577.3,1,0.0,1.0,1011687.0,1,1,0
659,37.0,2,0.0,2,1.0,1.0,1011687.0,1,0,1
529,33.0,6,126674.52,2,0.0,1.0,1011687.0,1,0,1
623,46.0,8,61688.61,1,1.0,0.0,14705916.0,1,0,0
743,40.0,1,0.0,2,1.0,1.0,8641441.0,1,0,0
591,31.0,8,0.0,1,1.0,1.0,1011687.0,1,0,0
592,43.0,7,169832.57,1,1.0,1.0,1299335.0,0,0,0
683,34.0,9,0.0,2,1.0,0.0,1011687.0,0,0,1
694,31.0,8,131659.59,1,1.0,1.0,1011687.0,1,0,0
686,35.0,5,0.0,2,0.0,0.0,1011687.0,1,0,0
627,32.0,8,109106.8,1,1.0,0.0,1011687.0,1,1,0
707,30.0,5,138718.92,1,1.0,0.0,1011687.0,0,0,0
678,35.0,8,0.0,2,1.0,1.0,1011687.0,1,0,1
834,38.0,10,0.0,1,1.0,0.0,19778983.0,1,0,0
721,37.0,3,65253.07,2,1.0,1.0,7292996.0,0,0,0
705,39.0,9,102749.31,2,1.0,1.0,1011687.0,1,1,0
746,40.0,10,0.0,2,1.0,1.0,12025058.0,1,0,0
683,38.0,9,0.0,2,1.0,1.0,6794935.0,1,0,0
730,32.0,9,65763.57,1,1.0,1.0,1011687.0,0,0,0
678,46.0,7,0.0,1,0.0,0.0,7346488.0,1,0,0
771,42.0,6,0.0,2,0.0,1.0,9291467.0,1,0,0
803,33.0,9,0.0,2,1.0,0.0,1011687.0,1,0,1
678,37.0,9,0.0,1,0.0,0.0,1460420.0,1,0,0
624,35.0,7,0.0,2,1.0,1.0,10884183.0,1,0,0
543,30.0,7,100486.18,1,1.0,0.0,1011687.0,1,0,0
607,34.0,9,105355.88,1,1.0,0.0,1011687.0,1,1,0
714,56.0,9,115315.04,1,1.0,0.0,1011687.0,0,1,0
850,36.0,10,112392.45,1,1.0,1.0,18452474.0,0,0,0
633,38.0,2,0.0,2,0.0,1.0,15257762.0,0,0,0
705,35.0,1,150905.03,1,0.0,0.0,15854525.0,0,0,0
616,46.0,9,0.0,1,0.0,1.0,14361952.0,0,0,0
665,44.0,3,0.0,2,0.0,1.0,6646279.0,1,0,0
486,43.0,7,0.0,2,0.0,0.0,17839368.0,1,0,0
715,41.0,1,133040.32,1,1.0,1.0,8980484.0,0,0,0
775,29.0,2,92895.56,1,1.0,0.0,1011687.0,0,1,0
637,40.0,2,0.0,1,1.0,0.0,16476815.0,0,0,0
680,47.0,8,95857.39,1,0.0,0.0,7783016.0,0,0,0
627,35.0,1,0.0,1,1.0,0.0,1011687.0,0,0,0
648,34.0,7,0.0,2,1.0,1.0,1011687.0,1,0,0
704,41.0,5,0.0,2,1.0,0.0,7050048.0,0,0,0
588,36.0,2,0.0,2,1.0,0.0,4965664.0,1,0,0
693,54.0,3,122486.54,1,1.0,1.0,9688178.0,0,0,0
801,71.0,8,0.0,2,1.0,1.0,16974196.0,0,0,0
733,37.0,6,136650.07,1,0.0,0.0,1011687.0,0,1,0
715,39.0,10,97464.39,1,1.0,1.0,10471966.0,0,0,0
581,52.0,0,127949.81,1,0.0,1.0,1011687.0,1,1,0
705,48.0,4,117467.59,1,1.0,0.0,1011687.0,0,1,0
696,29.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
662,34.0,5,0.0,2,1.0,0.0,1011687.0,0,0,1
610,41.0,9,117700.02,1,1.0,0.0,1011687.0,0,1,0
790,39.0,4,140014.42,1,0.0,1.0,17245004.0,0,0,0
696,31.0,4,0.0,2,0.0,0.0,1011687.0,0,0,0
686,28.0,1,90594.55,1,0.0,1.0,1011687.0,1,1,0
678,24.0,8,0.0,2,1.0,0.0,1011687.0,0,0,0
569,34.0,4,137714.25,2,1.0,1.0,1011687.0,0,1,0
617,37.0,7,131283.97,2,1.0,1.0,1011687.0,1,1,0
577,33.0,1,123082.08,1,1.0,0.0,1011687.0,1,0,1
471,26.0,8,0.0,2,1.0,0.0,1011687.0,0,0,0
742,37.0,1,141806.0,1,0.0,0.0,16995282.0,1,0,0
641,40.0,9,0.0,1,1.0,0.0,9562503.0,0,0,0
651,23.0,3,110581.28,2,1.0,1.0,1011687.0,0,1,0
658,39.0,5,0.0,2,0.0,1.0,15284.0,1,0,0
706,38.0,0,138131.34,1,0.0,0.0,11592785.0,1,0,0
509,40.0,2,0.0,2,1.0,0.0,14136439.0,1,0,0
567,35.0,10,130933.07,1,1.0,0.0,9667747.0,1,0,0
622,39.0,4,0.0,1,1.0,0.0,1011687.0,1,0,1
559,37.0,3,0.0,2,1.0,1.0,5442431.0,1,0,0
751,36.0,5,0.0,2,0.0,0.0,15589867.0,1,0,0
554,37.0,9,0.0,2,1.0,1.0,2866756.0,0,0,0
567,37.0,4,85889.39,1,0.0,1.0,1011687.0,1,0,1
771,24.0,2,0.0,2,1.0,1.0,1011687.0,1,0,0
637,37.0,8,0.0,2,1.0,0.0,1011687.0,1,0,1
611,37.0,4,140211.88,1,1.0,1.0,9383233.0,1,0,0
634,35.0,7,161591.11,1,1.0,0.0,1011687.0,0,1,0
697,35.0,5,133616.4,1,1.0,1.0,11186854.0,1,0,0
656,37.0,1,0.0,2,1.0,1.0,16379841.0,0,0,0
501,36.0,8,81210.59,1,0.0,0.0,1011687.0,1,0,1
767,31.0,6,0.0,1,1.0,1.0,1011687.0,1,0,1
662,39.0,6,0.0,1,1.0,1.0,1011687.0,1,0,1
725,31.0,6,0.0,2,1.0,0.0,1011687.0,1,0,1
559,47.0,5,0.0,2,0.0,0.0,14578971.0,1,0,0
733,46.0,7,116933.11,2,1.0,0.0,1011687.0,0,1,0
605,28.0,8,156771.68,1,0.0,0.0,1011687.0,0,1,0
714,32.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
705,44.0,8,0.0,2,1.0,1.0,10480474.0,1,0,0
502,34.0,4,132002.7,1,1.0,0.0,1011687.0,0,0,1
673,33.0,9,0.0,2,1.0,1.0,1011687.0,1,0,0
538,34.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
462,34.0,1,94682.56,1,1.0,0.0,1011687.0,1,1,0
817,40.0,8,0.0,2,1.0,0.0,17675081.0,1,0,0
698,31.0,6,0.0,2,1.0,0.0,1011687.0,0,0,1
762,31.0,8,0.0,2,1.0,0.0,1011687.0,1,0,0
580,45.0,4,0.0,1,1.0,0.0,16695782.0,0,0,0
653,33.0,9,111359.55,2,1.0,0.0,1011687.0,0,1,0
738,28.0,6,0.0,2,0.0,1.0,1011687.0,0,0,0
527,36.0,6,0.0,2,1.0,0.0,1011687.0,0,0,1
683,42.0,4,143829.2,1,1.0,1.0,1011687.0,0,1,0
684,43.0,0,0.0,1,1.0,0.0,1570527.0,0,0,0
464,42.0,0,127397.35,1,1.0,0.0,10577588.0,0,0,0
770,38.0,9,68067.24,2,0.0,1.0,1011687.0,1,1,0
789,31.0,6,0.0,2,0.0,1.0,1011687.0,1,0,0
705,33.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
850,34.0,9,0.0,1,1.0,0.0,1011687.0,1,0,0
762,35.0,9,102286.6,1,0.0,0.0,1011687.0,1,0,1
686,42.0,7,125921.37,1,1.0,1.0,7484667.0,0,0,0
652,24.0,6,0.0,1,1.0,1.0,1011687.0,0,0,0
773,33.0,4,0.0,1,1.0,0.0,1011687.0,1,0,1
599,54.0,9,121345.45,1,1.0,0.0,1011687.0,0,1,0
559,26.0,5,137986.55,1,1.0,1.0,1011687.0,0,0,0
745,31.0,0,132255.99,2,0.0,1.0,1011687.0,1,0,0
581,34.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
521,39.0,1,0.0,1,1.0,0.0,5145406.0,1,0,0
581,34.0,5,0.0,2,1.0,1.0,1011687.0,0,0,0
750,31.0,7,121376.15,2,1.0,1.0,1011687.0,1,0,0
681,36.0,8,128524.51,1,0.0,1.0,1011687.0,1,0,1
644,36.0,10,0.0,2,0.0,1.0,1011687.0,0,0,1
728,53.0,3,0.0,1,0.0,0.0,9087695.0,0,0,0
707,34.0,2,0.0,1,1.0,0.0,1011687.0,0,0,0
679,33.0,1,110182.54,1,0.0,1.0,1011687.0,0,0,0
623,42.0,3,0.0,2,1.0,1.0,13685955.0,1,0,0
682,29.0,4,0.0,1,1.0,1.0,1011687.0,0,0,0
743,37.0,1,0.0,2,1.0,1.0,1011687.0,0,0,1
671,30.0,8,0.0,2,1.0,0.0,1011687.0,1,0,1
657,26.0,8,0.0,2,0.0,1.0,1011687.0,0,0,0
521,39.0,1,0.0,2,0.0,1.0,11944664.0,1,0,0
733,37.0,2,0.0,1,1.0,0.0,3861412.0,1,0,0
634,23.0,8,103097.85,1,1.0,0.0,1011687.0,1,1,0
651,40.0,9,123823.6,2,1.0,0.0,14286099.0,1,0,0
637,29.0,3,155470.55,1,1.0,1.0,1011687.0,0,0,0
688,29.0,9,0.0,2,1.0,0.0,1011687.0,0,0,0
745,35.0,9,0.0,1,1.0,0.0,16151977.0,1,0,0
641,36.0,4,0.0,2,0.0,0.0,8476016.0,0,0,0
753,32.0,9,120591.19,1,1.0,1.0,1011687.0,1,0,1
747,52.0,10,130788.71,4,1.0,0.0,10191896.0,0,0,0
745,29.0,3,0.0,2,1.0,0.0,1011687.0,0,0,0
556,55.0,3,144427.96,1,1.0,0.0,1011687.0,1,1,0
703,38.0,9,142717.84,1,1.0,0.0,12952657.0,1,0,0
725,44.0,8,0.0,1,1.0,1.0,11735614.0,0,0,0
850,37.0,9,140694.78,1,1.0,0.0,1011687.0,0,1,0
693,40.0,1,0.0,2,1.0,1.0,16787802.0,1,0,0
624,67.0,1,0.0,2,1.0,1.0,977344.0,0,0,0
741,32.0,2,0.0,2,0.0,1.0,1011687.0,1,0,0
648,29.0,8,0.0,1,1.0,0.0,1011687.0,1,0,0
725,33.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
709,42.0,5,142882.49,1,1.0,1.0,14017317.0,1,0,0
613,29.0,1,0.0,2,0.0,0.0,1011687.0,0,0,1
529,37.0,7,0.0,2,0.0,1.0,11222264.0,1,0,0
736,43.0,4,176134.54,1,0.0,0.0,5285688.0,0,0,0
850,29.0,2,0.0,2,0.0,0.0,1011687.0,1,0,0
677,42.0,8,0.0,2,1.0,1.0,1011687.0,0,0,1
733,37.0,5,102989.33,1,1.0,0.0,1011687.0,1,1,0
711,34.0,1,0.0,1,0.0,1.0,1011687.0,1,0,0
748,66.0,6,0.0,1,1.0,0.0,8486385.0,1,0,0
777,33.0,5,0.0,2,0.0,0.0,1011687.0,0,0,1
686,39.0,7,123971.51,2,1.0,0.0,14779463.0,0,0,0
644,32.0,8,0.0,2,1.0,1.0,1011687.0,1,0,0
569,26.0,9,0.0,2,1.0,0.0,1011687.0,1,0,0
590,34.0,10,0.0,2,1.0,0.0,1011687.0,1,0,0
559,67.0,4,95377.13,1,0.0,1.0,17807404.0,1,0,0
709,43.0,6,0.0,1,0.0,1.0,11495722.0,0,0,0
717,32.0,9,0.0,1,1.0,0.0,1011687.0,0,0,0
634,29.0,9,0.0,2,1.0,0.0,1011687.0,1,0,1
684,52.0,8,78707.16,1,1.0,0.0,1011687.0,1,0,1
681,39.0,0,0.0,2,1.0,0.0,17171681.0,1,0,0
760,35.0,0,0.0,2,1.0,0.0,11898318.0,0,0,0
694,70.0,2,0.0,1,1.0,1.0,11546884.0,0,0,0
627,37.0,10,0.0,2,1.0,1.0,10339608.0,1,0,0
555,36.0,5,127637.26,2,1.0,0.0,10686383.0,0,0,0
554,28.0,1,162657.64,2,0.0,1.0,1011687.0,0,1,0
587,43.0,9,143350.14,2,1.0,1.0,1011687.0,0,0,1
619,66.0,9,0.0,2,1.0,1.0,1011687.0,1,0,1
627,40.0,9,0.0,2,0.0,0.0,4743243.0,1,0,0
667,39.0,5,152335.7,2,0.0,0.0,1011687.0,1,1,0
633,33.0,4,0.0,1,1.0,0.0,1011687.0,1,0,0
530,43.0,6,117438.17,1,1.0,1.0,1011687.0,1,0,1
616,33.0,3,0.0,1,1.0,0.0,1011687.0,0,0,0
611,43.0,5,182781.74,1,1.0,1.0,1011687.0,0,1,0
705,28.0,8,89364.91,2,1.0,1.0,1011687.0,1,0,1
733,30.0,2,0.0,2,1.0,1.0,1011687.0,1,0,1
598,37.0,6,121063.9,1,0.0,0.0,1011687.0,0,1,0
713,43.0,1,0.0,2,1.0,1.0,13991938.0,0,0,0
679,31.0,7,0.0,2,1.0,0.0,1011687.0,1,0,0
714,50.0,8,0.0,1,1.0,1.0,8993813.0,0,0,0
647,29.0,1,85906.65,1,1.0,0.0,1011687.0,0,1,0
537,52.0,2,96473.33,3,1.0,0.0,1011687.0,0,1,0
732,51.0,8,72541.48,1,1.0,0.0,12106189.0,1,0,0
725,35.0,6,0.0,2,1.0,1.0,42720.0,0,0,0
706,32.0,3,127631.62,2,1.0,1.0,1011687.0,0,1,0
694,32.0,0,161806.0,1,1.0,1.0,1011687.0,1,1,0
650,42.0,6,194532.66,2,1.0,0.0,1011687.0,1,0,1
581,50.0,8,143829.2,2,1.0,1.0,1011687.0,1,1,0
665,45.0,6,123374.46,1,1.0,0.0,1011687.0,0,1,0
628,51.0,3,155903.82,2,1.0,1.0,1011687.0,1,1,0
684,55.0,4,122501.38,1,1.0,0.0,1011687.0,0,1,0
746,34.0,7,0.0,1,1.0,0.0,1011687.0,0,0,0
591,41.0,9,126605.29,1,1.0,1.0,1011687.0,1,1,0
685,30.0,4,0.0,1,1.0,1.0,1011687.0,0,0,0
662,33.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
597,33.0,5,0.0,2,1.0,1.0,1011687.0,1,0,1
651,60.0,1,0.0,1,1.0,1.0,12472068.0,1,0,0
452,52.0,3,98443.14,2,0.0,0.0,1011687.0,1,1,0
703,40.0,7,149961.99,1,1.0,1.0,10461086.0,0,0,0
790,23.0,5,0.0,1,1.0,0.0,1011687.0,0,0,0
522,42.0,7,0.0,2,0.0,1.0,17678039.0,0,0,0
707,53.0,2,135120.72,3,0.0,0.0,1011687.0,0,1,0
673,28.0,5,106431.97,2,0.0,1.0,1011687.0,0,0,0
691,60.0,0,101070.69,2,1.0,1.0,1011687.0,0,1,0
794,38.0,6,124616.31,2,0.0,1.0,1011687.0,0,1,0
539,41.0,1,131095.44,3,1.0,1.0,1011687.0,0,1,0
656,28.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
466,40.0,3,0.0,3,1.0,0.0,1516571.0,0,0,0
850,34.0,2,0.0,2,0.0,1.0,1011687.0,1,0,1
535,40.0,0,0.0,1,1.0,0.0,18243681.0,1,0,0
772,40.0,6,0.0,2,1.0,0.0,9017483.0,1,0,0
508,37.0,1,0.0,2,1.0,0.0,14013756.0,0,0,0
610,33.0,4,111582.11,1,0.0,0.0,1011687.0,1,0,0
696,26.0,6,146422.22,1,1.0,0.0,1011687.0,0,1,0
721,39.0,9,0.0,2,1.0,1.0,1011687.0,0,0,1
632,46.0,6,121498.11,1,1.0,0.0,1011687.0,1,1,0
687,34.0,7,120599.19,1,1.0,1.0,1011687.0,0,1,0
605,32.0,5,0.0,2,1.0,0.0,1011687.0,1,0,0
657,36.0,8,0.0,2,0.0,0.0,1011687.0,1,0,1
567,39.0,2,0.0,1,1.0,1.0,3815201.0,1,0,0
526,64.0,8,0.0,2,1.0,1.0,13479094.0,1,0,0
669,30.0,3,121365.39,1,1.0,1.0,1011687.0,0,0,1
696,33.0,6,110046.93,2,1.0,1.0,1011687.0,0,1,0
588,41.0,7,99183.9,1,1.0,1.0,17986147.0,0,0,0
629,43.0,8,0.0,2,1.0,0.0,129975.0,0,0,0
717,43.0,3,130170.46,1,0.0,0.0,1011687.0,0,1,0
652,35.0,9,121898.58,1,1.0,1.0,1011687.0,1,1,0
581,36.0,2,90612.84,1,1.0,0.0,18233622.0,1,0,0
573,35.0,2,152522.47,1,0.0,0.0,1011687.0,0,1,0
551,45.0,6,0.0,2,1.0,1.0,1812045.0,0,0,0
544,49.0,1,77595.31,1,1.0,0.0,1011687.0,1,1,0
578,32.0,8,0.0,1,1.0,0.0,1011687.0,1,0,0
760,37.0,7,0.0,1,1.0,0.0,1011687.0,0,0,1
695,31.0,9,132448.74,1,1.0,0.0,1011687.0,0,0,0
681,37.0,7,0.0,2,1.0,1.0,6471608.0,1,0,0
628,31.0,7,144889.18,1,1.0,1.0,1011687.0,1,0,0
669,21.0,1,0.0,2,1.0,1.0,1011687.0,1,0,0
601,53.0,4,153549.74,1,0.0,0.0,825340.0,0,0,0
645,25.0,1,0.0,2,0.0,1.0,1011687.0,1,0,0
571,38.0,7,0.0,1,1.0,0.0,1305411.0,1,0,0
549,49.0,8,0.0,3,0.0,0.0,944542.0,0,0,0
714,36.0,3,139859.54,1,1.0,1.0,14233185.0,1,0,0
635,34.0,8,0.0,2,1.0,1.0,1011687.0,1,0,0
590,33.0,7,0.0,2,1.0,0.0,1011687.0,0,0,0
543,37.0,9,129605.69,1,1.0,0.0,1151467.0,0,0,0
540,43.0,4,129847.72,1,1.0,0.0,1011687.0,0,1,0
678,39.0,9,0.0,2,1.0,1.0,14578971.0,0,0,0
617,46.0,4,0.0,1,1.0,0.0,1011687.0,0,0,1
685,38.0,1,0.0,1,1.0,0.0,1011687.0,1,0,1
739,25.0,5,0.0,1,1.0,0.0,1011687.0,1,0,1
659,43.0,1,113829.45,1,1.0,0.0,1445934.0,1,0,0
684,44.0,4,0.0,3,0.0,0.0,6373709.0,1,0,0
619,43.0,6,163700.78,2,1.0,1.0,1011687.0,1,0,1
632,53.0,8,97415.89,3,1.0,1.0,8686993.0,1,0,0
641,52.0,6,0.0,1,1.0,0.0,9096454.0,1,0,0
729,30.0,5,138755.14,1,1.0,1.0,1011687.0,0,0,0
641,35.0,8,126495.57,2,1.0,0.0,1011687.0,1,0,1
705,48.0,5,142876.98,1,0.0,0.0,1011687.0,1,0,1
605,28.0,4,0.0,2,1.0,1.0,1011687.0,0,0,0
516,40.0,10,0.0,2,1.0,0.0,14808788.0,0,0,0
729,34.0,5,0.0,1,1.0,0.0,1011687.0,1,0,0
601,30.0,1,80764.03,1,1.0,0.0,1011687.0,1,0,0
717,32.0,4,0.0,2,0.0,0.0,1011687.0,1,0,1
844,34.0,2,98955.87,1,1.0,1.0,1011687.0,1,0,0
590,43.0,8,0.0,2,1.0,0.0,1011687.0,1,0,1
667,28.0,5,62321.62,1,1.0,1.0,1011687.0,0,0,0
696,29.0,1,0.0,2,1.0,1.0,1011687.0,1,0,1
573,67.0,8,0.0,2,0.0,0.0,10864585.0,1,0,0
637,39.0,1,137712.57,2,1.0,1.0,1011687.0,1,1,0
675,36.0,8,0.0,1,1.0,0.0,8896546.0,0,0,0
651,39.0,1,166968.28,2,1.0,1.0,12744382.0,0,0,0
756,49.0,1,0.0,1,1.0,1.0,171041.0,0,0,0
584,27.0,1,0.0,2,1.0,1.0,1011687.0,1,0,0
653,77.0,4,0.0,2,1.0,1.0,6581653.0,1,0,0
599,57.0,7,108380.72,1,1.0,0.0,1011687.0,0,1,0
703,34.0,7,0.0,1,1.0,1.0,1011687.0,1,0,0
680,31.0,9,0.0,2,1.0,1.0,1011687.0,0,0,0
666,47.0,5,0.0,1,0.0,0.0,1011687.0,0,0,1
726,41.0,2,0.0,1,1.0,0.0,11249154.0,0,0,0
684,30.0,7,0.0,2,0.0,0.0,1011687.0,0,0,0
544,36.0,2,126547.12,2,1.0,1.0,14986228.0,0,0,0
741,34.0,2,0.0,2,1.0,0.0,1011687.0,0,0,0
641,31.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
572,40.0,8,0.0,1,1.0,0.0,17783006.0,1,0,0
604,38.0,9,0.0,2,1.0,0.0,10596905.0,1,0,0
547,28.0,9,142703.4,1,1.0,1.0,1011687.0,0,1,0
642,33.0,1,134936.07,2,0.0,0.0,1011687.0,1,1,0
585,38.0,0,128960.3,2,1.0,1.0,1011687.0,1,1,0
549,38.0,8,0.0,1,1.0,1.0,1011687.0,0,0,1
637,31.0,8,125873.33,2,0.0,1.0,1011687.0,1,0,0
638,35.0,2,0.0,1,1.0,0.0,1011687.0,1,0,1
706,41.0,9,124427.97,1,1.0,0.0,1011687.0,0,1,0
634,36.0,4,95727.05,2,0.0,0.0,1011687.0,0,1,0
646,32.0,1,0.0,2,0.0,1.0,1011687.0,0,0,0
833,34.0,10,0.0,2,1.0,0.0,1011687.0,1,0,1
660,30.0,9,51380.7,1,1.0,0.0,1011687.0,1,0,0
526,42.0,9,103549.24,1,1.0,0.0,1011687.0,1,1,0
572,36.0,9,0.0,2,1.0,0.0,15756725.0,0,0,0
682,60.0,0,0.0,1,0.0,1.0,14187252.0,1,0,0
640,34.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
639,27.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
567,42.0,1,159024.71,1,1.0,0.0,10098293.0,1,0,0
687,36.0,2,0.0,2,1.0,0.0,1011687.0,1,0,1
718,41.0,8,112773.73,1,1.0,1.0,5233115.0,0,0,0
706,28.0,5,0.0,2,1.0,1.0,1011687.0,1,0,1
710,61.0,2,125977.81,1,0.0,1.0,1011687.0,1,0,1
652,38.0,9,0.0,2,1.0,0.0,8598247.0,0,0,0
621,49.0,6,0.0,1,1.0,0.0,9282008.0,0,0,0
696,46.0,8,0.0,1,1.0,1.0,8059118.0,1,0,0
583,23.0,2,118839.53,1,1.0,1.0,1011687.0,0,1,0
827,52.0,3,115451.05,1,1.0,0.0,1011687.0,0,0,1
705,47.0,2,0.0,2,1.0,1.0,1011687.0,1,0,1
775,38.0,5,0.0,2,0.0,0.0,10529577.0,1,0,0
471,38.0,2,131754.11,2,1.0,0.0,1011687.0,1,1,0
683,41.0,2,0.0,2,1.0,0.0,14299532.0,0,0,0
590,29.0,2,166930.76,2,1.0,1.0,1011687.0,0,0,1
503,38.0,4,0.0,1,1.0,1.0,15303697.0,1,0,0
553,38.0,8,84901.05,1,0.0,1.0,1011687.0,1,0,1
671,34.0,6,0.0,2,1.0,0.0,1011687.0,0,0,0
461,26.0,6,0.0,2,0.0,0.0,1011687.0,1,0,0
648,41.0,5,156687.1,1,0.0,0.0,1011687.0,1,1,0
586,39.0,8,104267.7,1,1.0,1.0,14459398.0,1,0,0
652,33.0,8,0.0,1,1.0,1.0,1011687.0,1,0,0
659,32.0,6,0.0,2,1.0,0.0,1011687.0,0,0,0
584,42.0,3,137657.71,2,0.0,1.0,1011687.0,1,1,0
604,49.0,8,0.0,3,1.0,1.0,1011687.0,0,0,1
765,57.0,5,137936.94,1,1.0,1.0,8447513.0,0,0,0
676,43.0,1,0.0,2,1.0,1.0,7894159.0,1,0,0
